id,edadEmprendedor,sexoEmprendedor,escolaridadEmprendedor,dependientesEconomicos,estadoCivil,familiaAyuda,antiguedadNegocio,horaApertura,horaCierre,giroNegocio,numEmpleados,ventasPromedioDiarias,deseoNegocio,registroVentas,registroContabilidad,altaSAT,usaCredito,tiempoCreditoProveedores,promocionNegocio,latitud,longitud,CategoríaDeseo,,Respuesta Original,Categoría
E00000102,32,M,bachillerato trunco,3,union libre,FALSE,0.5,8,19,comercio minorista de materias primas,0,8,empezar crecer negocio,no registro,no registro,n,FALSE,no contesto,publicidad exterior,19.58651832,-99.17228829,Expansión y Estructura,,solicitar prestamo mejorar negocio,Inversión y Producto
E00000103,35,M,bachillerato trunco,2,casado,FALSE,2,7,22,comercio minorista de materias primas,0,15,producto cliente,no registro,no registro,n,FALSE,no contesto,publicidad exterior,19.59337533,-99.18850534,Clientes y Promoción,,sobrevivir mantener hijo familia,Gestión y Estabilidad
E00000104,56,M,bachillerato terminado,0,viudo,FALSE,36,7,20,comercio minorista de productos terminados,1,36,ofrecer servicio aparte dar,en un cuaderno,en un cuaderno,n,FALSE,no contesto,publicidad exterior,19.6463711,-99.18351132,Clientes y Promoción,,servicio mejorar venta,Ventas e Ingresos
E00000105,59,H,primaria,1,casado,FALSE,29,8,19,comercio minorista de materias primas,0,13,seguir crecer,en un cuaderno,en un cuaderno,n,FALSE,no contesto,publicidad exterior,19.60072369,-99.17156776,Expansión y Estructura,,segur tener estabilidad,Gestión y Estabilidad
E00000106,59,H,secundaria,1,casado,FALSE,7,12,20,"servicios  personales(estéticas, spa, uñas, barberías, etc)",0,10,trabajo,no registro,no registro,n,FALSE,no me dan crédito,publicidad exterior,19.30995972,-99.1092872,Operación y Personal,,seguir trabajar,Operación y Personal
E00000107,66,M,secundaria,2,casado,TRUE,13,11,21,comercio minorista de materias primas,0,35,oportunidad desarrollo,en un cuaderno,no registro,n,FALSE,no me dan crédito,publicidad exterior,19.32433772,-99.12105786,Gestión y Estabilidad,,seguir tener trabajo,Operación y Personal
E00000108,38,H,universidad terminado,3,union libre,FALSE,3,12,19,"consultorios médicos, dentales, veterinarios",1,5,cruel dueno dueno,en excel,en excel,s,FALSE,dos semanas,publicidad exterior|redes sociales (sin pagar),19.34120981,-99.10219322,Operación y Personal,,seguir tener clientela,Clientes y Promoción
E00000109,53,H,bachillerato terminado,2,casado,TRUE,1.5,10,18,comercio minorista de materias primas,2,40,cantidad sucursal,no registro,no registro,n,FALSE,un mes,publicidad exterior,19.3501143,-99.13569155,Expansión y Estructura,,seguir responsable negocio,Operación y Personal
E00000110,68,H,secundaria,1,casado,TRUE,12,11,19,"servicios  personales(estéticas, spa, uñas, barberías, etc)",0,10,cliente competencia obstaculo,no registro,no registro,n,FALSE,no me dan crédito,publicidad exterior,19.33745818,-99.12933332,Clientes y Promoción,,seguir rentable,Gestión y Estabilidad
E00000111,66,H,primaria,1,casado,TRUE,8,10,17,comercio minorista de productos terminados,0,12,haber carro electrico,en un cuaderno,en un cuaderno,n,FALSE,dos semanas,publicidad exterior,19.3294937,-99.16478236,Operación y Personal,,seguir prosperar negocio,Gestión y Estabilidad
E00000112,45,M,bachillerato terminado,3,soltero,TRUE,6,11,18,"servicios  personales(estéticas, spa, uñas, barberías, etc)",1,15,dejar trabajo ropa calidad,no registro,no registro,o,FALSE,no me dan crédito,publicidad exterior,19.32775248,-99.13097851,Operación y Estabilidad,,seguir prosperar,Gestión y Estabilidad
E00000113,44,M,bachillerato trunco,5,soltero,TRUE,9,10,21,comercio minorista de materias primas,1,6000,precio producto menor mejor venta,en excel,en excel,o,FALSE,un mes,publicidad exterior,19.32875299,-99.11246493,Ventas e Ingresos,,seguir negocio,Gestión y Estabilidad
E00000114,42,H,bachillerato terminado,3,union libre,FALSE,10,10,18,"servicios para el hogar (cerrajería, plomería, jardinería, etc)",3,,pedir deseo limpieza primordial,en excel,en excel,s,TRUE,más de un mes,publicidad exterior|otro,19.38410119,-99.0925568,Operación y Personal,,seguir momento,Gestión y Estabilidad
E00000115,38,M,bachillerato trunco,2,divorciado,FALSE,6,11,19,"servicios  personales(estéticas, spa, uñas, barberías, etc)",1,1100,dejar existir demasiado estetico competencia,no registro,no registro,n,FALSE,no me dan crédito,publicidad exterior,19.35794461,-99.12080605,Clientes y Promoción,,seguir mejorandolo vender variedad producto,Inversión y Producto
E00000116,32,M,universidad trunca,3,soltero,TRUE,1,11,19,comercio minorista de productos terminados,1,850,foto impreso valorado telefono poder tomar foto salir antiguo,en un cuaderno,en un cuaderno,o,FALSE,no me dan crédito,publicidad exterior|redes sociales (sin pagar),19.33541831,-99.11880218,Inversión y Producto,,seguir haber venta,Ventas e Ingresos
E00000117,54,H,universidad trunca,4,viudo,FALSE,8,12,20,"servicios para el hogar (cerrajería, plomería, jardinería, etc)",2,4500,proveedor dar accesible precio producto califad disminuir paso tiempo,en excel,en excel,s,TRUE,un mes,publicidad exterior,19.32925841,-99.11462722,Inversión y Producto,,seguir crecer personal,Operación y Personal
E00000118,49,M,bachillerato trunco,4,divorciado,TRUE,3,9,21,fonda o restaurante/alimentos,3,5500,venta produccion pan rapido,en un cuaderno,en un cuaderno,o,FALSE,un mes,publicidad exterior,19.33213201,-99.12450765,Ventas e Ingresos,,seguir captar gente,Clientes y Promoción
E00000119,52,H,bachillerato trunco,1,casado,TRUE,8,9,18,fonda o restaurante/alimentos,1,3000,numero cliente,no registro,no registro,n,FALSE,no me dan crédito,publicidad exterior,19.32920387,-99.13437692,Clientes y Promoción,,satisfecho,Gestión y Estabilidad
E00000120,33,M,universidad trunca,3,union libre,FALSE,3,9,18,comercio minorista de productos terminados,2,8000,numero sucursal,en excel,en excel,s,FALSE,más de un mes,publicidad exterior,19.30975346,-99.11712897,Expansión y Estructura,,sabiduria salud,Gestión y Estabilidad
E00000121,40,M,bachillerato terminado,1,casado,TRUE,0.5,11,18,comercio minorista de materias primas,0,1050,venta,no registro,no registro,n,FALSE,no me dan crédito,publicidad exterior,19.32882932,-99.13792739,Ventas e Ingresos,,retirar atender el pagar alguien atender confianza,Operación y Personal
E00000122,68,H,primaria,1,viudo,FALSE,10,10,18,comercio minorista de productos terminados,0,700,cliente persona aprecien oficiar,no registro,no registro,n,FALSE,no me dan crédito,publicidad exterior,19.33146512,-99.11224932,Clientes y Promoción,,restaurante,Gestión y Estabilidad
E00000123,39,H,universidad trunca,2,soltero,FALSE,1,11,18,"servicios para el hogar (cerrajería, plomería, jardinería, etc)",2,2500,mayor venta malo,en un cuaderno,en un cuaderno,s,FALSE,un mes,publicidad exterior|otro,19.28536277,-99.12793249,Ventas e Ingresos,,rentar local atiendar hijo,Expansión y Estructura
E00000124,48,M,bachillerato terminado,2,divorciado,TRUE,2,9,18,comercio minorista de productos terminados,2,2700,metodo eficiente lavar llenar garrafon,en excel,en excel,s,TRUE,una semana,publicidad exterior|volantes,19.31160633,-99.11208498,Operación y Personal,,renta caro,Operación y Personal
E00000125,50,M,universidad trunca,2,union libre,TRUE,2,10,19,fonda o restaurante/alimentos,3,6000,venta negocio escuela esime ipn,en un cuaderno,en un cuaderno,n,FALSE,una semana,publicidad exterior|redes sociales (sin pagar)|volantes,19.32993749,-99.12995266,Ventas e Ingresos,,renovacion local,Expansión y Estructura
E00000126,40,M,bachillerato trunco,2,casado,FALSE,4,9,20,"servicios  personales(estéticas, spa, uñas, barberías, etc)",3,1000,prosperidad,en un cuaderno,en un cuaderno,s,FALSE,no contesto,redes sociales (sin pagar)|volantes,19.32970474,-99.17498695,Gestión y Estabilidad,,remodelarla,Expansión y Estructura
E00000127,49,M,posgrado,0,casado,TRUE,15,7,18,comercio minorista de productos terminados,0,,cambiar letrero entrada,en excel,en un sistema especial,s,FALSE,no me dan crédito,publicidad exterior|redes sociales (sin pagar)|volantes,19.46764184,-99.24967532,Expansión y Estructura,,remodelar venta,Expansión y Estructura
E00000128,21,M,bachillerato terminado,0,soltero,FALSE,1,11,18,comercio minorista de productos terminados,1,1000,venta,en un cuaderno,en un cuaderno,n,FALSE,no me dan crédito,publicidad exterior|redes sociales (sin pagar)|otro,19.47336214,-99.28038766,Ventas e Ingresos,,remodelar negocio,Expansión y Estructura
E00000129,44,M,bachillerato terminado,3,casado,TRUE,3,9,18,"servicios  personales(estéticas, spa, uñas, barberías, etc)",2,2500,cliente diario,en un cuaderno,en un cuaderno,o,FALSE,no me dan crédito,publicidad exterior|otro,19.46469149,-99.26036798,Clientes y Marketing,,remodelar instalacion,Expansión y Estructura
E00000130,65,M,primaria,7,viudo,TRUE,43,7,20,comercio minorista de materias primas,1,1500,tener el surtido,en un cuaderno,en un cuaderno,n,FALSE,una semana,publicidad exterior,19.54690514,-99.25005833,Inversión y Producto,,remodelar el crecer,Expansión y Estructura
E00000131,44,M,universidad terminado,8,union libre,TRUE,7,7,17,fonda o restaurante/alimentos,5,4000,,en un cuaderno,en un cuaderno,n,FALSE,no me dan crédito,publicidad exterior|redes sociales (sin pagar),19.47587509,-99.25122728,,,remodelacion ampliacion,Expansión y Estructura
E00000132,55,H,bachillerato trunco,2,casado,TRUE,20,11,18,"servicios  personales(estéticas, spa, uñas, barberías, etc)",0,,cliente,en un cuaderno,en un cuaderno,s,FALSE,no me dan crédito,publicidad exterior,19.50384575,-99.28119569,Clientes y Promoción,,regularidad precio precio fijo,Ventas e Ingresos
E00000133,62,M,secundaria,0,casado,TRUE,10,10,19,comercio minorista de productos terminados,1,,,en un cuaderno,en un cuaderno,s,FALSE,no me dan crédito,publicidad exterior,19.4914612,-99.25190964,,,querer dona almuerzo comida cena,Inversión y Producto
E00000134,50,H,bachillerato terminado,1,casado,FALSE,3,9,17,comercio minorista de productos terminados,1,,venta,en un cuaderno,en un cuaderno,n,FALSE,no me dan crédito,publicidad exterior,19.44573818,-99.2535181,Ventas e Ingresos,,proveedor dar accesible precio producto califad disminuir paso tiempo,Inversión y Producto
E00000135,30,M,secundaria,2,union libre,TRUE,15,8,17,fonda o restaurante/alimentos,2,1000,cliente,no registro,no registro,n,TRUE,no me dan crédito,publicidad exterior,19.50186169,-99.24388121,Clientes y Promoción,,prosperidad tiempo,Gestión y Estabilidad
E00000136,70,H,primaria,1,casado,FALSE,22,9,17,"servicios para el hogar (cerrajería, plomería, jardinería, etc)",0,700,sabiduria salud,en un cuaderno,en un cuaderno,s,FALSE,no me dan crédito,publicidad exterior,19.48109185,-99.25653191,Gestión y Estabilidad,,prosperidad rentable,Gestión y Estabilidad
E00000137,40,H,secundaria,3,union libre,TRUE,3,9,17,fonda o restaurante/alimentos,0,2000,cobrir luz renta,no registro,no registro,n,FALSE,no me dan crédito,publicidad exterior,19.48183769,-99.26129313,Operación y Personal,,prosperidad mejor venta,Ventas e Ingresos
E00000138,63,M,primaria,1,casado,TRUE,41,10,17,comercio minorista de materias primas,0,500,levante,no registro,no registro,n,FALSE,no me dan crédito,publicidad exterior,19.47272529,-99.26216913,Gestión y Estabilidad,,prosperidad continuar,Gestión y Estabilidad
E00000139,54,H,bachillerato terminado,2,soltero,FALSE,2,9,19,comercio minorista de productos terminados,0,1000,venta,en un cuaderno,en un cuaderno,s,FALSE,no me dan crédito,publicidad exterior,19.45595541,-99.25326536,Ventas e Ingresos,,prosperidad clientela,Clientes y Promoción
E00000140,44,M,universidad terminado,1,divorciado,TRUE,3,10,18,comercio minorista de productos terminados,2,,venta,en excel,en excel,s,FALSE,no me dan crédito,publicidad exterior,19.47792792,-99.2458577,Ventas e Ingresos,,prosperar crecer,Expansión y Estructura
E00000141,59,M,posgrado,0,soltero,TRUE,45,11,21,comercio minorista de productos terminados,5,,felicidad,en un sistema especial,en un sistema especial,s,FALSE,no me dan crédito,publicidad exterior|redes sociales (sin pagar)|otro|volantes,19.51453775,-99.25379091,Gestión y Estabilidad,,propiedad accesoria rentar,Expansión y Estructura
E00000142,74,H,primaria,2,viudo,TRUE,34,9,19,comercio minorista de productos terminados,1,,cliente,en un cuaderno,en un cuaderno,o,FALSE,no contesto,publicidad exterior,19.47361584,-99.25059664,Clientes y Promoción,,promocionar negocio,Clientes y Promoción
E00000143,61,M,secundaria,0,viudo,FALSE,25,8,20,comercio minorista de productos terminados,0,500,vendar,en un cuaderno,en un cuaderno,n,FALSE,no me dan crédito,publicidad exterior,19.47473824,-99.27379359,Ventas e Ingresos,,promocion difusion negocio cliente,Clientes y Promoción
E00000144,59,H,universidad terminado,2,casado,FALSE,12,9,21,comercio minorista de productos terminados,0,,seguir haber venta,en un cuaderno,en un cuaderno,s,FALSE,no me dan crédito,publicidad exterior,19.50780283,-99.25248862,Ventas e Ingresos,,progreso,Gestión y Estabilidad
E00000145,56,H,secundaria,4,casado,TRUE,17,9,22,comercio minorista de productos terminados,2,6000,seguridad,en un cuaderno,en un cuaderno,s,FALSE,un mes,publicidad exterior,19.49659682,-99.2667138,Operación y Personal,,progresar entrada clientela,Clientes y Promoción
E00000146,60,M,primaria,1,casado,TRUE,35,9,6,fonda o restaurante/alimentos,2,3500,bonito surtido,no registro,no registro,s,FALSE,una semana,publicidad exterior,19.64859133,-99.08446193,Inversión y Producto,,progresar abrir local,Expansión y Estructura
E00000147,55,H,secundaria,3,casado,TRUE,30,8,4,fonda o restaurante/alimentos,0,5000,vendar,no registro,no registro,s,FALSE,una semana,publicidad exterior,19.60749716,-99.09901284,Ventas e Ingresos,,producto negocio,Inversión y Producto
E00000148,30,H,secundaria,3,divorciado,TRUE,10,8,5,fonda o restaurante/alimentos,3,8000,vendar,no registro,no registro,n,FALSE,no contesto,publicidad exterior,19.61541378,-99.09144759,Ventas e Ingresos,,producto cliente,Clientes y Promoción
E00000149,40,H,secundaria,2,casado,TRUE,10,8,6,comercio minorista de productos terminados,0,1500,faltir cliente,no registro,no registro,n,FALSE,no contesto,publicidad exterior,19.63381641,-99.1020081,Clientes y Promoción,,produccion client,Clientes y Promoción
E00000150,47,M,primaria,1,casado,TRUE,6,9,4,"servicios para el hogar (cerrajería, plomería, jardinería, etc)",0,1000,generar ingreso,no registro,no registro,n,FALSE,no me dan crédito,publicidad exterior,19.62130225,-99.07738584,Ventas e Ingresos,,problema economico,Gestión y Estabilidad
E00000151,32,H,bachillerato trunco,2,union libre,FALSE,3,10,8,fonda o restaurante/alimentos,0,1800,gastar surtir el,no registro,no registro,s,FALSE,no me dan crédito,publicidad exterior,19.60615019,-99.11816458,Inversión y Producto,,presentacion,Clientes y Promoción
E00000152,48,H,primaria,3,casado,TRUE,7,12,8,fonda o restaurante/alimentos,1,2500,echar perder alimento,no registro,en un cuaderno,n,FALSE,dos semanas,publicidad exterior,19.61317531,-99.06071053,Operación y Personal,,precio materia primo bajar,Inversión y Producto
E00000153,29,H,secundaria,3,union libre,TRUE,6,8,6,fonda o restaurante/alimentos,3,5500,trabajar,en un cuaderno,en un cuaderno,n,FALSE,una semana,publicidad exterior,19.62298021,-99.09581128,Operación y Personal,,precio maiz subir cliente,Ventas e Ingresos
E00000154,33,H,primaria,2,soltero,FALSE,4,10,6,fonda o restaurante/alimentos,3,8500,dejar dinero,en un cuaderno,en un cuaderno,s,FALSE,dos semanas,publicidad exterior,19.59988003,-99.08586656,Ventas e Ingresos,,poder deducibl cosa pagar impuesto,Operación y Personal
E00000155,47,M,secundaria,1,casado,FALSE,10,9,4,fonda o restaurante/alimentos,0,600,mayor venta,no registro,no registro,n,FALSE,no me dan crédito,publicidad exterior,19.60521831,-99.07958047,Ventas e Ingresos,,poder crecer chico venir cortar el cabello pensar corte querer,Expansión y Estructura
E00000156,27,H,bachillerato trunco,2,union libre,FALSE,2,8,8,comercio minorista de productos terminados,0,3000,clientela variedad producto,no registro,en un cuaderno,s,FALSE,una semana,publicidad exterior,19.61038435,-99.07670437,Inversión y Producto,,persona recibir servicio terminir satisfecha,Clientes y Promoción
E00000157,58,H,bachillerato trunco,3,casado,TRUE,20,7,8,cafe internet,0,800,mejor,en un cuaderno,en un cuaderno,s,FALSE,no me dan crédito,publicidad exterior,19.62475563,-99.08942069,Gestión y Estabilidad,,persona consumierar producto origen artesano,Clientes y Promoción
E00000158,45,H,secundaria,2,casado,TRUE,7,10,8,comercio minorista de productos terminados,0,2000,franquicia,no registro,en un cuaderno,s,FALSE,no me dan crédito,publicidad exterior,19.62898673,-99.08515657,Expansión y Estructura,,persona conocer negocio,Clientes y Promoción
E00000159,60,H,secundaria,1,casado,TRUE,10,8,9,comercio minorista de productos terminados,1,5000,clientela,no registro,no registro,n,FALSE,dos semanas,publicidad exterior,19.61835858,-99.09755687,Clientes y Promoción,,perdurar negocio generacion,Gestión y Estabilidad
